store_id,product_id,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,reorder_point,safety_stock,supplier_id
S003,P007,Packaged Foods,2025-12-08,66,0.0,0,22,44,0,0,42,11,SUP003
S014,P027,Personal Care,2025-04-21,131,0.0,1,41,89,0,0,138,17,SUP009
S013,P005,Perishables,2025-08-04,596,195.0,36,65,495,0,0,181,30,SUP001
S011,P026,Personal Care,2025-11-24,269,0.0,1,59,209,0,0,136,23,SUP010
S006,P002,Perishables,2025-09-22,216,0.0,10,24,182,0,0,79,10,SUP002
S012,P005,Perishables,2025-07-14,121,0.0,7,31,83,0,0,62,10,SUP001
S007,P008,Packaged Foods,2025-10-20,137,0.0,0,31,106,0,0,99,12,SUP004
S007,P021,Household Essentials,2025-08-04,100,0.0,0,47,53,0,0,81,20,SUP007
S014,P010,Packaged Foods,2025-07-21,442,0.0,1,30,411,0,0,85,11,SUP004
S006,P030,Personal Care,2025-08-11,234,142.0,0,32,202,0,0,89,15,SUP010
S004,P005,Perishables,2025-10-13,88,73.0,5,28,55,0,0,62,10,SUP001
S016,P002,Perishables,2025-11-10,59,54.0,3,9,47,0,0,41,5,SUP002
S011,P010,Packaged Foods,2025-06-09,343,0.0,1,22,320,0,0,83,10,SUP004
S014,P030,Personal Care,2025-12-01,128,0.0,0,37,91,0,0,82,14,SUP010
S003,P017,Beverages,2025-07-21,567,0.0,3,50,514,0,0,181,23,SUP005
S010,P019,Household Essentials,2025-06-23,107,68.0,0,40,67,0,0,57,14,SUP007
S003,P025,Personal Care,2025-11-03,176,0.0,0,22,154,0,0,107,13,SUP009
S009,P027,Personal Care,2025-06-09,631,0.0,3,60,568,0,0,236,29,SUP009
S015,P007,Packaged Foods,2025-03-24,47,0.0,0,32,15,0,0,40,10,SUP003
S002,P015,Beverages,2025-06-09,168,148.0,1,50,117,0,0,135,17,SUP005
S014,P006,Perishables,2025-02-17,472,109.0,24,34,414,0,0,99,12,SUP002
S005,P020,Household Essentials,2025-05-05,159,0.0,0,28,131,0,0,68,11,SUP008
S008,P012,Packaged Foods,2025-05-26,153,36.0,0,12,141,0,0,32,4,SUP004
S006,P011,Packaged Foods,2025-12-08,142,79.0,0,54,88,0,0,76,19,SUP003
S004,P027,Personal Care,2025-05-19,269,0.0,1,26,242,0,0,72,9,SUP009
S001,P008,Packaged Foods,2025-06-23,692,331.0,1,55,636,0,0,179,22,SUP004
S016,P009,Packaged Foods,2025-08-25,83,70.0,0,14,69,0,0,23,6,SUP003
S002,P015,Beverages,2025-09-08,237,0.0,1,40,196,0,0,135,17,SUP005
S016,P020,Household Essentials,2025-07-28,37,0.0,0,10,27,0,0,25,4,SUP008
S015,P024,Household Essentials,2025-12-08,118,0.0,0,30,88,0,0,73,12,SUP008
S012,P014,Beverages,2025-06-16,62,42.0,0,21,41,0,0,38,6,SUP006
S013,P001,Perishables,2025-01-27,449,301.0,17,77,355,0,0,158,26,SUP001
S010,P024,Household Essentials,2025-10-13,109,0.0,0,32,77,0,0,73,12,SUP008
S013,P012,Packaged Foods,2025-07-14,433,0.0,1,30,402,0,0,83,10,SUP004
S004,P024,Household Essentials,2025-07-28,62,51.0,0,18,44,0,0,38,6,SUP008
S007,P021,Household Essentials,2025-06-09,91,0.0,0,55,36,0,0,81,20,SUP007
S002,P011,Packaged Foods,2025-07-07,114,0.0,0,45,69,0,0,76,19,SUP003
S010,P022,Household Essentials,2025-09-15,310,0.0,0,47,263,0,0,137,23,SUP008
S006,P007,Packaged Foods,2025-04-28,81,43.0,0,27,54,0,0,43,11,SUP003
S002,P016,Beverages,2025-06-16,465,149.0,1,69,395,0,0,147,24,SUP006
S005,P003,Perishables,2025-07-21,194,0.0,7,58,129,0,0,130,22,SUP001
S014,P005,Perishables,2025-01-27,320,211.0,19,55,246,0,0,117,20,SUP001
S012,P007,Packaged Foods,2025-08-04,39,30.0,0,14,25,0,0,21,5,SUP003
S010,P022,Household Essentials,2025-09-29,215,0.0,0,73,142,0,0,137,23,SUP008
S010,P012,Packaged Foods,2025-11-03,84,0.0,0,13,71,0,0,54,7,SUP004
S009,P027,Personal Care,2025-09-22,570,0.0,3,58,509,0,0,236,29,SUP009
S014,P020,Household Essentials,2025-01-20,74,55.0,0,24,50,0,0,44,7,SUP008
S003,P026,Personal Care,2025-06-09,195,0.0,0,50,145,0,0,149,25,SUP010
S009,P003,Perishables,2025-05-19,334,0.0,12,59,263,0,0,144,24,SUP001
S010,P019,Household Essentials,2025-03-17,107,79.0,0,45,62,0,0,57,14,SUP007
S001,P022,Household Essentials,2025-05-19,199,0.0,0,112,87,0,0,227,38,SUP008
S003,P016,Beverages,2025-01-06,167,0.0,1,57,109,0,0,143,24,SUP006
S007,P001,Perishables,2025-08-04,294,95.0,11,40,243,0,0,94,16,SUP001
S007,P009,Packaged Foods,2025-10-13,18,0.0,0,18,0,1,10,37,9,SUP003
S014,P020,Household Essentials,2025-08-11,53,0.0,0,18,35,0,0,44,7,SUP008
S005,P003,Perishables,2025-09-22,364,214.0,13,59,292,0,0,130,22,SUP001
S013,P018,Beverages,2025-07-28,559,0.0,2,100,457,0,0,205,34,SUP006
S011,P024,Household Essentials,2025-06-09,41,0.0,0,23,18,0,0,70,12,SUP008
S006,P003,Perishables,2025-05-05,141,0.0,5,41,95,0,0,91,15,SUP001
S006,P006,Perishables,2025-08-04,413,0.0,21,33,359,0,0,108,13,SUP002
S008,P019,Household Essentials,2025-06-02,39,0.0,0,22,17,0,0,34,8,SUP007
S012,P004,Perishables,2025-08-25,137,0.0,7,31,99,0,0,90,11,SUP002
S011,P016,Beverages,2025-05-26,189,0.0,1,62,126,0,0,130,22,SUP006
S015,P007,Packaged Foods,2025-01-20,122,119.0,0,27,95,0,0,40,10,SUP003
S005,P020,Household Essentials,2025-08-11,176,0.0,0,28,148,0,0,68,11,SUP008
S006,P007,Packaged Foods,2025-03-31,27,0.0,0,27,0,1,3,43,11,SUP003
S009,P014,Beverages,2025-11-24,181,0.0,1,43,137,0,0,122,20,SUP006
S008,P024,Household Essentials,2025-03-24,103,0.0,0,21,82,0,0,43,7,SUP008
S009,P026,Personal Care,2025-03-03,190,0.0,0,105,85,0,0,239,40,SUP010
S002,P002,Perishables,2025-08-11,353,287.0,16,30,307,0,0,79,10,SUP002
S004,P007,Packaged Foods,2025-04-21,39,31.0,0,15,24,0,0,21,5,SUP003
S003,P022,Household Essentials,2025-09-01,201,0.0,0,51,150,0,0,146,24,SUP008
S001,P013,Beverages,2025-11-24,605,0.0,1,27,577,0,0,143,18,SUP005
S009,P010,Packaged Foods,2025-11-10,139,0.0,0,49,90,0,0,146,18,SUP004
S005,P016,Beverages,2025-11-10,572,0.0,2,87,483,0,0,209,35,SUP006
S002,P027,Personal Care,2025-02-17,559,0.0,3,55,501,0,0,150,19,SUP009
S013,P017,Beverages,2025-05-26,482,0.0,2,79,401,0,0,262,33,SUP005
S010,P005,Perishables,2025-08-11,343,234.0,21,42,280,0,0,118,20,SUP001
S006,P006,Perishables,2025-12-29,62,0.0,3,35,24,0,0,108,13,SUP002
S013,P003,Perishables,2025-02-03,281,0.0,10,68,203,0,0,129,22,SUP001
S006,P005,Perishables,2025-09-08,229,0.0,14,43,172,0,0,128,21,SUP001
S014,P013,Beverages,2025-08-04,79,0.0,0,29,50,0,0,86,11,SUP005
S005,P021,Household Essentials,2025-02-24,257,204.0,0,95,162,0,0,137,34,SUP007
S014,P014,Beverages,2025-09-01,200,111.0,1,33,166,0,0,71,12,SUP006
S003,P008,Packaged Foods,2025-07-07,526,0.0,1,34,491,0,0,115,14,SUP004
S011,P024,Household Essentials,2025-04-07,121,0.0,0,34,87,0,0,70,12,SUP008
S005,P015,Beverages,2025-10-27,540,0.0,2,46,492,0,0,192,24,SUP005
S011,P030,Personal Care,2025-12-15,114,0.0,0,42,72,0,0,79,13,SUP010
S002,P023,Household Essentials,2025-01-13,144,92.0,0,36,108,0,0,77,19,SUP007
S006,P019,Household Essentials,2025-12-08,151,0.0,0,31,120,0,0,62,16,SUP007
S007,P016,Beverages,2025-03-03,320,0.0,1,49,270,0,0,122,20,SUP006
S001,P013,Beverages,2025-12-01,577,0.0,1,27,549,0,0,143,18,SUP005
S014,P013,Beverages,2025-03-24,183,0.0,0,27,156,0,0,86,11,SUP005
S005,P005,Perishables,2025-12-08,124,0.0,7,81,36,0,0,182,30,SUP001
S014,P022,Household Essentials,2025-01-20,214,180.0,0,64,150,0,0,137,23,SUP008
S012,P023,Household Essentials,2025-06-23,69,53.0,0,17,52,0,0,37,9,SUP007
S002,P026,Personal Care,2025-02-17,523,0.0,1,77,445,0,0,152,25,SUP010
S003,P015,Beverages,2025-02-10,573,269.0,2,45,526,0,0,132,16,SUP005
S011,P012,Packaged Foods,2025-10-27,207,99.0,0,15,192,0,0,52,7,SUP004
S003,P028,Personal Care,2025-06-30,213,181.0,0,68,145,0,0,135,22,SUP010
S016,P001,Perishables,2025-11-10,90,64.0,3,26,61,0,0,58,10,SUP001
S005,P024,Household Essentials,2025-01-13,84,0.0,0,41,43,0,0,112,19,SUP008
S014,P007,Packaged Foods,2025-10-27,43,0.0,0,13,30,0,0,40,10,SUP003
S013,P002,Perishables,2025-05-12,47,0.0,2,45,0,1,0,112,14,SUP002
S010,P012,Packaged Foods,2025-02-03,146,86.0,0,21,125,0,0,54,7,SUP004
S013,P028,Personal Care,2025-04-21,180,0.0,0,91,89,0,0,195,32,SUP010
S002,P017,Beverages,2025-12-29,725,0.0,4,60,661,0,0,186,23,SUP005
S003,P015,Beverages,2025-02-24,475,0.0,2,53,420,0,0,132,16,SUP005
S001,P028,Personal Care,2025-04-28,304,223.0,0,88,216,0,0,210,35,SUP010
S005,P025,Personal Care,2025-09-22,668,266.0,1,52,615,0,0,156,20,SUP009
S009,P005,Perishables,2025-11-03,632,227.0,38,64,530,0,0,201,34,SUP001
S010,P012,Packaged Foods,2025-11-17,57,0.0,0,16,41,0,0,54,7,SUP004
S004,P013,Beverages,2025-09-01,59,0.0,0,12,47,0,0,45,6,SUP005
S002,P006,Perishables,2025-12-08,470,0.0,24,32,414,0,0,108,14,SUP002
S015,P019,Household Essentials,2025-06-30,108,0.0,0,50,58,0,0,58,14,SUP007
S008,P021,Household Essentials,2025-12-08,98,54.0,0,37,61,0,0,52,13,SUP007
S008,P027,Personal Care,2025-06-16,244,0.0,1,22,221,0,0,81,10,SUP009
S006,P001,Perishables,2025-07-14,322,191.0,12,39,271,0,0,112,19,SUP001
S003,P010,Packaged Foods,2025-08-04,54,0.0,0,27,27,0,0,91,11,SUP004
S010,P023,Household Essentials,2025-04-14,114,0.0,0,47,67,0,0,71,18,SUP007
S002,P012,Packaged Foods,2025-01-06,66,0.0,0,16,50,0,0,59,7,SUP004
S014,P014,Beverages,2025-07-14,208,0.0,1,37,170,0,0,71,12,SUP006
S010,P013,Beverages,2025-11-10,277,0.0,0,29,248,0,0,86,11,SUP005
S004,P023,Household Essentials,2025-08-11,87,0.0,0,19,68,0,0,37,9,SUP007
S005,P008,Packaged Foods,2025-08-25,240,199.0,0,52,188,0,0,168,21,SUP004
S011,P007,Packaged Foods,2025-11-17,52,0.0,0,27,25,0,0,39,10,SUP003
S013,P006,Perishables,2025-09-22,112,0.0,6,40,66,0,0,152,19,SUP002
S004,P028,Personal Care,2025-10-27,151,0.0,0,21,130,0,0,66,11,SUP010
S014,P021,Household Essentials,2025-04-07,166,116.0,0,52,114,0,0,89,22,SUP007
S005,P009,Packaged Foods,2025-12-22,71,0.0,0,39,32,0,0,63,16,SUP003
S015,P027,Personal Care,2025-01-27,198,160.0,1,50,147,0,0,139,17,SUP009
S011,P004,Perishables,2025-11-03,749,199.0,37,52,660,0,0,164,20,SUP002
S009,P007,Packaged Foods,2025-09-01,161,0.0,0,37,124,0,0,68,17,SUP003
S012,P017,Beverages,2025-12-22,398,172.0,2,27,369,0,0,90,11,SUP005
S010,P017,Beverages,2025-05-12,490,273.0,2,53,435,0,0,171,21,SUP005
S003,P020,Household Essentials,2025-06-16,133,79.0,0,20,113,0,0,47,8,SUP008
S003,P007,Packaged Foods,2025-01-20,53,0.0,0,25,28,0,0,42,11,SUP003
S003,P022,Household Essentials,2025-03-10,384,224.0,0,57,327,0,0,146,24,SUP008
S005,P024,Household Essentials,2025-06-30,154,0.0,0,50,104,0,0,112,19,SUP008
S005,P002,Perishables,2025-02-24,366,0.0,16,43,307,0,0,113,14,SUP002
S009,P029,Personal Care,2025-07-14,486,0.0,0,30,456,0,0,98,12,SUP009
S014,P027,Personal Care,2025-11-17,325,0.0,2,33,290,0,0,138,17,SUP009
S009,P029,Personal Care,2025-07-21,456,0.0,0,30,426,0,0,98,12,SUP009
S011,P004,Perishables,2025-09-01,394,0.0,20,37,337,0,0,164,20,SUP002
S016,P011,Packaged Foods,2025-06-30,14,0.0,0,14,0,1,13,39,10,SUP003
S015,P018,Beverages,2025-05-26,117,0.0,0,44,73,0,0,135,22,SUP006
S015,P025,Personal Care,2025-09-01,343,0.0,1,33,309,0,0,102,13,SUP009
S004,P003,Perishables,2025-08-04,64,0.0,2,19,43,0,0,44,7,SUP001
S011,P016,Beverages,2025-04-28,215,145.0,1,53,161,0,0,130,22,SUP006
S006,P027,Personal Care,2025-08-11,382,0.0,2,36,344,0,0,150,19,SUP009
S004,P002,Perishables,2025-10-27,81,0.0,4,8,69,0,0,38,5,SUP002
S009,P021,Household Essentials,2025-09-29,285,193.0,0,108,177,0,0,152,38,SUP007
S013,P028,Personal Care,2025-04-14,265,0.0,0,85,180,0,0,195,32,SUP010
S009,P004,Perishables,2025-08-04,1070,0.0,54,88,928,0,0,289,36,SUP002
S001,P013,Beverages,2025-12-29,421,0.0,0,46,375,0,0,143,18,SUP005
S016,P024,Household Essentials,2025-05-05,126,79.0,0,17,109,0,0,41,7,SUP008
S007,P014,Beverages,2025-08-11,124,0.0,0,30,94,0,0,65,11,SUP006
S002,P011,Packaged Foods,2025-11-03,218,0.0,0,45,173,0,0,76,19,SUP003
S016,P024,Household Essentials,2025-12-08,54,0.0,0,15,39,0,0,41,7,SUP008
S014,P025,Personal Care,2025-06-16,327,0.0,1,30,296,0,0,101,13,SUP009
S013,P021,Household Essentials,2025-08-04,255,199.0,0,77,178,0,0,136,34,SUP007
S011,P001,Perishables,2025-02-10,171,0.0,6,41,124,0,0,100,17,SUP001
S012,P014,Beverages,2025-06-02,52,0.0,0,19,33,0,0,38,6,SUP006
S013,P024,Household Essentials,2025-10-20,144,0.0,0,59,85,0,0,111,19,SUP008
S010,P006,Perishables,2025-08-18,441,204.0,22,34,385,0,0,99,12,SUP002
S003,P022,Household Essentials,2025-11-17,357,0.0,0,58,299,0,0,146,24,SUP008
S009,P007,Packaged Foods,2025-09-22,56,0.0,0,36,20,0,0,68,17,SUP003
S016,P004,Perishables,2025-02-17,572,196.0,29,32,511,0,0,95,12,SUP002
S013,P016,Beverages,2025-03-17,281,281.0,1,116,164,0,0,207,34,SUP006
S004,P002,Perishables,2025-11-10,130,0.0,6,9,115,0,0,38,5,SUP002
S013,P027,Personal Care,2025-07-28,407,0.0,2,59,346,0,0,212,26,SUP009
S004,P028,Personal Care,2025-08-18,229,94.0,0,28,201,0,0,66,11,SUP010
S009,P029,Personal Care,2025-04-14,228,0.0,0,31,197,0,0,98,12,SUP009
S005,P010,Packaged Foods,2025-10-13,200,0.0,1,39,160,0,0,133,17,SUP004
S006,P011,Packaged Foods,2025-06-09,37,0.0,0,37,0,1,19,76,19,SUP003
S009,P027,Personal Care,2025-06-16,568,0.0,3,62,503,0,0,236,29,SUP009
S006,P029,Personal Care,2025-09-08,39,0.0,0,13,26,0,0,62,8,SUP009
S014,P012,Packaged Foods,2025-12-01,47,0.0,0,12,35,0,0,54,7,SUP004
S005,P028,Personal Care,2025-06-16,99,0.0,0,89,10,0,0,196,33,SUP010
S015,P001,Perishables,2025-02-03,218,0.0,8,50,160,0,0,104,17,SUP001
S010,P005,Perishables,2025-06-02,80,0.0,5,67,8,0,0,118,20,SUP001
S007,P021,Household Essentials,2025-03-31,92,0.0,0,53,39,0,0,81,20,SUP007
S002,P017,Beverages,2025-02-03,503,282.0,3,47,453,0,0,186,23,SUP005
S015,P004,Perishables,2025-02-24,537,0.0,27,52,458,0,0,171,21,SUP002
S007,P002,Perishables,2025-06-02,276,0.0,12,27,237,0,0,66,8,SUP002
S012,P007,Packaged Foods,2025-08-18,39,25.0,0,11,28,0,0,21,5,SUP003
S006,P025,Personal Care,2025-05-26,41,0.0,0,41,0,1,2,109,14,SUP009
S011,P016,Beverages,2025-04-14,180,0.0,1,63,116,0,0,130,22,SUP006
S012,P014,Beverages,2025-09-01,111,0.0,0,12,99,0,0,38,6,SUP006
S008,P025,Personal Care,2025-10-06,324,0.0,1,22,301,0,0,60,7,SUP009
S002,P004,Perishables,2025-06-23,1044,0.0,52,49,943,0,0,184,23,SUP002
S001,P007,Packaged Foods,2025-02-24,123,89.0,0,59,64,0,0,66,16,SUP003
S011,P028,Personal Care,2025-06-16,259,0.0,0,60,199,0,0,123,20,SUP010
S006,P024,Household Essentials,2025-11-03,236,144.0,0,32,204,0,0,79,13,SUP008
S005,P029,Personal Care,2025-11-10,107,0.0,0,31,76,0,0,89,11,SUP009
S003,P010,Packaged Foods,2025-01-06,102,0.0,0,26,76,0,0,91,11,SUP004
S001,P019,Household Essentials,2025-09-08,178,102.0,0,53,125,0,0,95,24,SUP007
S005,P018,Beverages,2025-09-15,180,0.0,1,59,120,0,0,207,34,SUP006
S001,P028,Personal Care,2025-12-15,200,0.0,0,66,134,0,0,210,35,SUP010
S012,P018,Beverages,2025-07-14,115,74.0,0,30,85,0,0,71,12,SUP006
S001,P015,Beverages,2025-07-07,734,0.0,3,56,675,0,0,205,26,SUP005
S004,P024,Household Essentials,2025-03-31,67,0.0,0,12,55,0,0,38,6,SUP008
S009,P005,Perishables,2025-09-22,560,329.0,34,97,429,0,0,201,34,SUP001
S008,P014,Beverages,2025-01-13,31,0.0,0,18,13,0,0,42,7,SUP006
S008,P005,Perishables,2025-04-07,91,0.0,5,31,55,0,0,69,12,SUP001
S012,P014,Beverages,2025-01-27,40,0.0,0,18,22,0,0,38,6,SUP006
S008,P002,Perishables,2025-06-16,106,0.0,5,11,90,0,0,43,5,SUP002
S002,P023,Household Essentials,2025-12-01,92,0.0,0,44,48,0,0,77,19,SUP007
S009,P005,Perishables,2025-06-16,596,396.0,36,77,483,0,0,201,34,SUP001
S007,P022,Household Essentials,2025-02-24,141,0.0,0,49,92,0,0,125,21,SUP008
S012,P017,Beverages,2025-03-17,217,0.0,1,31,185,0,0,90,11,SUP005
S005,P004,Perishables,2025-01-20,86,0.0,4,71,11,0,0,262,33,SUP002
S012,P007,Packaged Foods,2025-04-21,34,0.0,0,14,20,0,0,21,5,SUP003
S012,P009,Packaged Foods,2025-08-25,31,0.0,0,14,17,0,0,22,5,SUP003
S006,P005,Perishables,2025-10-06,331,200.0,20,65,246,0,0,128,21,SUP001
S011,P013,Beverages,2025-01-13,71,0.0,0,22,49,0,0,84,10,SUP005
S002,P012,Packaged Foods,2025-06-09,183,0.0,0,18,165,0,0,59,7,SUP004
S013,P016,Beverages,2025-03-24,968,804.0,3,102,863,0,0,207,34,SUP006
S002,P022,Household Essentials,2025-01-13,102,0.0,0,56,46,0,0,149,25,SUP008
S005,P015,Beverages,2025-03-31,727,0.0,3,59,665,0,0,192,24,SUP005
S003,P017,Beverages,2025-02-03,184,0.0,1,60,123,0,0,181,23,SUP005
S011,P015,Beverages,2025-12-22,61,0.0,0,39,22,0,0,120,15,SUP005
S004,P024,Household Essentials,2025-11-17,104,0.0,0,17,87,0,0,38,6,SUP008
S006,P011,Packaged Foods,2025-05-19,81,0.0,0,53,28,0,0,76,19,SUP003
S008,P011,Packaged Foods,2025-05-12,77,46.0,0,27,50,0,0,41,10,SUP003
S016,P030,Personal Care,2025-10-13,39,0.0,0,18,21,0,0,46,8,SUP010
S016,P011,Packaged Foods,2025-02-17,45,0.0,0,35,10,0,0,39,10,SUP003
S004,P012,Packaged Foods,2025-03-03,91,0.0,0,9,82,0,0,28,4,SUP004
S006,P019,Household Essentials,2025-04-28,77,0.0,0,52,25,0,0,62,16,SUP007
S004,P012,Packaged Foods,2025-11-10,29,0.0,0,9,20,0,0,28,4,SUP004
S011,P003,Perishables,2025-11-24,211,0.0,8,26,177,0,0,81,14,SUP001
S012,P028,Personal Care,2025-08-25,107,0.0,0,30,77,0,0,67,11,SUP010
S001,P013,Beverages,2025-11-03,567,258.0,1,43,523,0,0,143,18,SUP005
S013,P024,Household Essentials,2025-03-03,96,0.0,0,39,57,0,0,111,19,SUP008
S010,P028,Personal Care,2025-08-04,165,0.0,0,64,101,0,0,127,21,SUP010
S008,P011,Packaged Foods,2025-11-03,124,117.0,0,24,100,0,0,41,10,SUP003
S006,P024,Household Essentials,2025-04-21,70,0.0,0,42,28,0,0,79,13,SUP008
S011,P024,Household Essentials,2025-05-05,197,119.0,0,37,160,0,0,70,12,SUP008
S012,P004,Perishables,2025-03-17,154,0.0,8,26,120,0,0,90,11,SUP002
S005,P018,Beverages,2025-08-18,479,0.0,2,81,396,0,0,207,34,SUP006
S013,P021,Household Essentials,2025-01-27,255,152.0,0,106,149,0,0,136,34,SUP007
S016,P018,Beverages,2025-12-15,119,86.0,0,33,86,0,0,75,12,SUP006
S010,P012,Packaged Foods,2025-12-01,32,0.0,0,16,16,0,0,54,7,SUP004
S010,P006,Perishables,2025-10-13,85,0.0,4,47,34,0,0,99,12,SUP002
S004,P018,Beverages,2025-11-03,208,123.0,1,24,183,0,0,70,12,SUP006
S004,P008,Packaged Foods,2025-02-24,197,0.0,0,20,177,0,0,57,7,SUP004
S006,P005,Perishables,2025-12-01,256,0.0,15,45,196,0,0,128,21,SUP001
S006,P014,Beverages,2025-12-01,213,0.0,1,31,181,0,0,77,13,SUP006
S013,P006,Perishables,2025-01-20,84,0.0,4,56,24,0,0,152,19,SUP002
S001,P009,Packaged Foods,2025-11-24,202,187.0,0,34,168,0,0,68,17,SUP003
S008,P011,Packaged Foods,2025-01-06,51,0.0,0,28,23,0,0,41,10,SUP003
S013,P012,Packaged Foods,2025-12-22,352,0.0,1,26,325,0,0,83,10,SUP004
S014,P013,Beverages,2025-12-15,333,0.0,0,17,316,0,0,86,11,SUP005
S001,P007,Packaged Foods,2025-12-22,91,0.0,0,45,46,0,0,66,16,SUP003
S002,P015,Beverages,2025-01-13,112,0.0,0,51,61,0,0,135,17,SUP005
S015,P007,Packaged Foods,2025-02-10,46,0.0,0,30,16,0,0,40,10,SUP003
S007,P001,Perishables,2025-03-24,298,105.0,11,50,237,0,0,94,16,SUP001
S010,P006,Perishables,2025-07-28,28,0.0,1,27,0,1,5,99,12,SUP002
S013,P017,Beverages,2025-08-18,671,0.0,3,72,596,0,0,262,33,SUP005
S002,P029,Personal Care,2025-05-12,166,99.0,0,19,147,0,0,62,8,SUP009
S009,P014,Beverages,2025-05-26,189,0.0,1,63,125,0,0,122,20,SUP006
S006,P017,Beverages,2025-03-17,457,0.0,2,62,393,0,0,185,23,SUP005
S001,P023,Household Essentials,2025-09-22,222,0.0,0,61,161,0,0,117,29,SUP007
S013,P016,Beverages,2025-06-02,233,0.0,1,102,130,0,0,207,34,SUP006
S004,P009,Packaged Foods,2025-03-03,14,0.0,0,13,1,0,0,21,5,SUP003
S013,P003,Perishables,2025-01-20,201,172.0,7,59,135,0,0,129,22,SUP001
S014,P021,Household Essentials,2025-04-14,114,0.0,0,65,49,0,0,89,22,SUP007
S009,P017,Beverages,2025-03-31,808,0.0,4,66,738,0,0,291,36,SUP005
S007,P024,Household Essentials,2025-02-10,121,0.0,0,27,94,0,0,66,11,SUP008
S009,P029,Personal Care,2025-03-17,358,0.0,0,38,320,0,0,98,12,SUP009
S004,P029,Personal Care,2025-10-27,63,0.0,0,8,55,0,0,30,4,SUP009
S009,P023,Household Essentials,2025-12-01,121,0.0,0,84,37,0,0,121,30,SUP007
S009,P014,Beverages,2025-07-28,414,0.0,2,37,375,0,0,122,20,SUP006
S013,P018,Beverages,2025-01-27,208,0.0,1,89,118,0,0,205,34,SUP006
S016,P004,Perishables,2025-11-24,434,184.0,22,31,381,0,0,95,12,SUP002
S004,P016,Beverages,2025-01-06,83,0.0,0,27,56,0,0,71,12,SUP006
S005,P020,Household Essentials,2025-07-21,50,0.0,0,23,27,0,0,68,11,SUP008
S005,P030,Personal Care,2025-06-09,112,0.0,0,71,41,0,0,127,21,SUP010
S010,P009,Packaged Foods,2025-11-24,77,41.0,0,31,46,0,0,41,10,SUP003
S003,P009,Packaged Foods,2025-05-26,81,60.0,0,29,52,0,0,43,11,SUP003
S015,P019,Household Essentials,2025-04-28,95,0.0,0,42,53,0,0,58,14,SUP007
S014,P015,Beverages,2025-09-29,86,0.0,0,37,49,0,0,123,15,SUP005
S011,P003,Perishables,2025-11-17,126,91.0,5,38,83,0,0,81,14,SUP001
S009,P025,Personal Care,2025-05-26,617,0.0,1,51,565,0,0,172,22,SUP009
S006,P011,Packaged Foods,2025-09-08,142,94.0,0,37,105,0,0,76,19,SUP003
S013,P017,Beverages,2025-03-17,1437,0.0,7,76,1354,0,0,262,33,SUP005
S005,P028,Personal Care,2025-07-07,567,0.0,0,82,485,0,0,196,33,SUP010
S012,P025,Personal Care,2025-07-21,182,0.0,0,15,167,0,0,53,7,SUP009
S010,P018,Beverages,2025-11-17,324,0.0,1,52,271,0,0,134,22,SUP006
S011,P022,Household Essentials,2025-09-08,217,162.0,0,40,177,0,0,133,22,SUP008
S016,P017,Beverages,2025-03-03,595,0.0,3,36,556,0,0,96,12,SUP005
S016,P017,Beverages,2025-01-13,88,0.0,0,27,61,0,0,96,12,SUP005
S008,P012,Packaged Foods,2025-03-17,83,0.0,0,11,72,0,0,32,4,SUP004
S012,P030,Personal Care,2025-11-03,132,86.0,0,16,116,0,0,43,7,SUP010
S006,P009,Packaged Foods,2025-12-15,83,57.0,0,25,58,0,0,44,11,SUP003
S012,P028,Personal Care,2025-12-15,77,0.0,0,29,48,0,0,67,11,SUP010
S013,P016,Beverages,2025-11-10,623,0.0,2,72,549,0,0,207,34,SUP006
S004,P009,Packaged Foods,2025-03-17,52,0.0,0,17,35,0,0,21,5,SUP003
S016,P006,Perishables,2025-09-15,195,0.0,10,14,171,0,0,56,7,SUP002
S008,P026,Personal Care,2025-03-31,218,134.0,0,43,175,0,0,83,14,SUP010
S014,P014,Beverages,2025-11-03,331,0.0,1,23,307,0,0,71,12,SUP006
S015,P001,Perishables,2025-08-25,268,142.0,10,33,225,0,0,104,17,SUP001
S014,P022,Household Essentials,2025-11-17,320,0.0,0,37,283,0,0,137,23,SUP008
S002,P002,Perishables,2025-01-27,109,104.0,5,28,76,0,0,79,10,SUP002
S002,P021,Household Essentials,2025-12-15,178,0.0,0,60,118,0,0,97,24,SUP007
S007,P003,Perishables,2025-08-18,169,0.0,6,22,141,0,0,76,13,SUP001
S004,P025,Personal Care,2025-05-05,119,0.0,0,19,100,0,0,53,7,SUP009
S005,P013,Beverages,2025-10-20,222,0.0,0,55,167,0,0,134,17,SUP005
S016,P030,Personal Care,2025-01-20,79,55.0,0,22,57,0,0,46,8,SUP010
S003,P007,Packaged Foods,2025-11-10,52,0.0,0,27,25,0,0,42,11,SUP003
S007,P028,Personal Care,2025-03-03,190,122.0,0,58,132,0,0,115,19,SUP010
S002,P030,Personal Care,2025-03-24,104,0.0,0,43,61,0,0,89,15,SUP010
S009,P017,Beverages,2025-05-12,215,0.0,1,129,85,0,0,291,36,SUP005
S003,P021,Household Essentials,2025-11-10,131,0.0,0,46,85,0,0,94,24,SUP007
S004,P009,Packaged Foods,2025-02-17,39,25.0,0,10,29,0,0,21,5,SUP003
