store_id,store_name,region,store_type,product_id,product_name,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,lost_sales_value,reorder_point,safety_stock,supplier_id,avg_lead_time_days,reliability_score,unit_cost,unit_price,inventory_value,cogs,spoilage_cost
S008,South Express 8,South,Express,P023,All-Purpose Cleaner,Household Essentials,2025-09-08,56,0.0,0,24,32,0,0,0.0,42,10,SUP007,6,0.89,343.86,620.06,11003.52,8252.64,0.0
S002,North Standard 2,North,Standard,P020,Laundry Detergent 1kg,Household Essentials,2025-05-19,190,0.0,0,23,167,0,0,0.0,48,8,SUP008,13,0.97,395.11,674.34,65983.37,9087.53,0.0
S016,West Express 16,West,Express,P024,Paper Towels (2 pack),Household Essentials,2025-08-25,72,0.0,0,11,61,0,0,0.0,41,7,SUP008,13,0.97,942.51,1453.01,57493.11,10367.61,0.0
S006,South Standard 6,South,Standard,P006,Fresh Eggs (12),Perishables,2025-12-15,138,0.0,7,31,100,0,0,0.0,108,13,SUP002,21,0.92,51.14,81.02,5114.0,1585.34,357.98
S010,East Standard 10,East,Standard,P019,Dish Soap 500ml,Household Essentials,2025-09-29,131,0.0,0,48,83,0,0,0.0,57,14,SUP007,6,0.89,633.68,997.2,52595.439999999995,30416.64,0.0
S005,South Flagship 5,South,Flagship,P015,Mineral Water 1L,Beverages,2025-12-29,273,237.0,1,55,217,0,0,0.0,192,24,SUP005,19,0.83,235.43,413.22,51088.310000000005,12948.65,235.43
S009,East Flagship 9,East,Flagship,P011,Pasta 500g,Packaged Foods,2025-08-11,144,0.0,0,71,73,0,0,0.0,120,30,SUP003,10,0.85,389.93,598.54,28464.89,27685.03,0.0
S006,South Standard 6,South,Standard,P003,Paneer 200g,Perishables,2025-05-26,152,131.0,5,39,108,0,0,0.0,91,15,SUP001,13,0.95,33.93,50.31,3664.44,1323.27,169.65
S002,North Standard 2,North,Standard,P015,Mineral Water 1L,Beverages,2025-02-10,595,257.0,2,48,545,0,0,0.0,135,17,SUP005,19,0.83,235.43,413.22,128309.35,11300.64,470.86
S011,East Standard 11,East,Standard,P018,Green Tea Box,Beverages,2025-12-22,187,141.0,1,46,140,0,0,0.0,129,22,SUP006,15,0.83,203.58,352.78,28501.2,9364.68,203.58
S003,North Standard 3,North,Standard,P017,Instant Coffee 100g,Beverages,2025-10-27,889,261.0,4,54,831,0,0,0.0,181,23,SUP005,19,0.83,74.68,129.0,62059.08000000001,4032.7200000000003,298.72
S003,North Standard 3,North,Standard,P008,Breakfast Cereal,Packaged Foods,2025-03-24,253,0.0,1,44,208,0,0,0.0,115,14,SUP004,21,0.85,71.87,118.18,14948.960000000001,3162.28,71.87
S005,South Flagship 5,South,Flagship,P020,Laundry Detergent 1kg,Household Essentials,2025-04-07,93,0.0,0,32,61,0,0,0.0,68,11,SUP008,13,0.97,395.11,674.34,24101.71,12643.52,0.0
S015,West Standard 15,West,Standard,P001,Fresh Milk 1L,Perishables,2025-10-27,206,0.0,8,30,168,0,0,0.0,104,17,SUP001,13,0.95,74.84,135.63,12573.12,2245.2000000000003,598.72
S008,South Express 8,South,Express,P025,Toothpaste 100g,Personal Care,2025-09-01,171,171.0,0,14,157,0,0,0.0,60,7,SUP009,18,0.9,381.89,560.84,59956.729999999996,5346.46,0.0
S005,South Flagship 5,South,Flagship,P011,Pasta 500g,Packaged Foods,2025-10-13,204,98.0,0,73,131,0,0,0.0,109,27,SUP003,10,0.85,389.93,598.54,51080.83,28464.89,0.0
S015,West Standard 15,West,Standard,P004,Fresh Curd 500g,Perishables,2025-10-06,236,233.0,12,66,158,0,0,0.0,171,21,SUP002,21,0.92,97.3,142.66,15373.4,6421.8,1167.6
S016,West Express 16,West,Express,P008,Breakfast Cereal,Packaged Foods,2025-12-22,225,103.0,0,17,208,0,0,0.0,61,8,SUP004,21,0.85,71.87,118.18,14948.960000000001,1221.79,0.0
S002,North Standard 2,North,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-05-12,181,130.0,0,68,113,0,0,0.0,97,24,SUP007,6,0.89,822.15,1325.71,92902.95,55906.2,0.0
S011,East Standard 11,East,Standard,P013,Cola 2L,Beverages,2025-09-01,299,0.0,0,26,273,0,0,0.0,84,10,SUP005,19,0.83,71.04,102.19,19393.920000000002,1847.0400000000002,0.0
S011,East Standard 11,East,Standard,P014,Orange Juice 1L,Beverages,2025-03-17,39,0.0,0,34,5,0,0,0.0,69,11,SUP006,15,0.83,249.02,418.47,1245.1000000000001,8466.68,0.0
S014,West Standard 14,West,Standard,P014,Orange Juice 1L,Beverages,2025-04-28,129,0.0,1,39,89,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,22162.780000000002,9711.78,249.02
S007,South Standard 7,South,Standard,P014,Orange Juice 1L,Beverages,2025-10-13,87,0.0,0,19,68,0,0,0.0,65,11,SUP006,15,0.83,249.02,418.47,16933.36,4731.38,0.0
S010,East Standard 10,East,Standard,P005,Butter 100g,Perishables,2025-04-28,292,186.0,18,55,219,0,0,0.0,118,20,SUP001,13,0.95,223.18,345.5,48876.42,12274.9,4017.2400000000002
S005,South Flagship 5,South,Flagship,P010,Frozen Peas 500g,Packaged Foods,2025-08-18,531,235.0,2,43,486,0,0,0.0,133,17,SUP004,21,0.85,562.75,881.36,273496.5,24198.25,1125.5
S002,North Standard 2,North,Standard,P016,Energy Drink Can,Beverages,2025-04-21,236,177.0,1,72,163,0,0,0.0,147,24,SUP006,15,0.83,389.91,568.72,63555.33,28073.52,389.91
S005,South Flagship 5,South,Flagship,P004,Fresh Curd 500g,Perishables,2025-07-28,139,0.0,7,75,57,0,0,0.0,262,33,SUP002,21,0.92,97.3,142.66,5546.099999999999,7297.5,681.1
S011,East Standard 11,East,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-05-12,237,0.0,1,47,189,0,0,0.0,134,17,SUP009,18,0.9,370.0,556.57,69930.0,17390.0,370.0
S005,South Flagship 5,South,Flagship,P021,Toilet Paper (6 pack),Household Essentials,2025-08-18,257,136.0,0,82,175,0,0,0.0,137,34,SUP007,6,0.89,822.15,1325.71,143876.25,67416.3,0.0
S011,East Standard 11,East,Standard,P001,Fresh Milk 1L,Perishables,2025-04-21,60,0.0,2,55,3,0,0,0.0,100,17,SUP001,13,0.95,74.84,135.63,224.52,4116.2,149.68
S015,West Standard 15,West,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-07-21,172,0.0,1,36,135,0,0,0.0,139,17,SUP009,18,0.9,370.0,556.57,49950.0,13320.0,370.0
S005,South Flagship 5,South,Flagship,P003,Paneer 200g,Perishables,2025-05-26,293,0.0,11,52,230,0,0,0.0,130,22,SUP001,13,0.95,33.93,50.31,7803.9,1764.36,373.23
S003,North Standard 3,North,Standard,P007,Instant Noodles Pack,Packaged Foods,2025-10-20,79,66.0,0,31,48,0,0,0.0,42,11,SUP003,10,0.85,478.65,792.21,22975.199999999997,14838.15,0.0
S006,South Standard 6,South,Standard,P001,Fresh Milk 1L,Perishables,2025-03-10,101,0.0,4,51,46,0,0,0.0,112,19,SUP001,13,0.95,74.84,135.63,3442.6400000000003,3816.84,299.36
S001,North Flagship 1,North,Flagship,P028,Shaving Cream,Personal Care,2025-02-10,376,0.0,0,98,278,0,0,0.0,210,35,SUP010,15,0.9,150.41,217.98,41813.979999999996,14740.18,0.0
S010,East Standard 10,East,Standard,P019,Dish Soap 500ml,Household Essentials,2025-12-22,49,0.0,0,38,11,0,0,0.0,57,14,SUP007,6,0.89,633.68,997.2,6970.48,24079.839999999997,0.0
S014,West Standard 14,West,Standard,P026,Body Wash 250ml,Personal Care,2025-12-15,154,0.0,0,57,97,0,0,0.0,140,23,SUP010,15,0.9,405.93,622.07,39375.21,23138.010000000002,0.0
S008,South Express 8,South,Express,P028,Shaving Cream,Personal Care,2025-04-07,163,0.0,0,47,116,0,0,0.0,75,12,SUP010,15,0.9,150.41,217.98,17447.56,7069.2699999999995,0.0
S005,South Flagship 5,South,Flagship,P028,Shaving Cream,Personal Care,2025-08-11,181,0.0,0,76,105,0,0,0.0,196,33,SUP010,15,0.9,150.41,217.98,15793.05,11431.16,0.0
S011,East Standard 11,East,Standard,P003,Paneer 200g,Perishables,2025-03-24,115,0.0,4,32,79,0,0,0.0,81,14,SUP001,13,0.95,33.93,50.31,2680.47,1085.76,135.72
S006,South Standard 6,South,Standard,P002,Brown Bread,Perishables,2025-07-21,61,0.0,3,28,30,0,0,0.0,79,10,SUP002,21,0.92,168.93,291.21,5067.900000000001,4730.04,506.79
S014,West Standard 14,West,Standard,P030,Hair Oil 200ml,Personal Care,2025-03-10,205,126.0,0,32,173,0,0,0.0,82,14,SUP010,15,0.9,312.2,464.39,54010.6,9990.4,0.0
S010,East Standard 10,East,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-04-07,111,0.0,0,27,84,0,0,0.0,73,12,SUP008,13,0.97,942.51,1453.01,79170.84,25447.77,0.0
S013,West Flagship 13,West,Flagship,P001,Fresh Milk 1L,Perishables,2025-04-14,397,0.0,15,83,299,0,0,0.0,158,26,SUP001,13,0.95,74.84,135.63,22377.16,6211.72,1122.6000000000001
S009,East Flagship 9,East,Flagship,P005,Butter 100g,Perishables,2025-10-06,285,0.0,17,110,158,0,0,0.0,201,34,SUP001,13,0.95,223.18,345.5,35262.44,24549.8,3794.06
S004,North Express 4,North,Express,P008,Breakfast Cereal,Packaged Foods,2025-08-25,183,0.0,0,18,165,0,0,0.0,57,7,SUP004,21,0.85,71.87,118.18,11858.550000000001,1293.66,0.0
S009,East Flagship 9,East,Flagship,P001,Fresh Milk 1L,Perishables,2025-02-03,379,0.0,14,78,287,0,0,0.0,176,29,SUP001,13,0.95,74.84,135.63,21479.08,5837.52,1047.76
S002,North Standard 2,North,Standard,P019,Dish Soap 500ml,Household Essentials,2025-08-25,117,77.0,0,41,76,0,0,0.0,62,16,SUP007,6,0.89,633.68,997.2,48159.67999999999,25980.879999999997,0.0
S009,East Flagship 9,East,Flagship,P013,Cola 2L,Beverages,2025-06-09,880,0.0,1,34,845,0,0,0.0,147,18,SUP005,19,0.83,71.04,102.19,60028.8,2415.36,71.04
S003,North Standard 3,North,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-04-28,323,0.0,0,71,252,0,0,0.0,146,24,SUP008,13,0.97,364.5,550.03,91854.0,25879.5,0.0
S004,North Express 4,North,Express,P025,Toothpaste 100g,Personal Care,2025-03-10,280,0.0,1,18,261,0,0,0.0,53,7,SUP009,18,0.9,381.89,560.84,99673.29,6874.0199999999995,381.89
S001,North Flagship 1,North,Flagship,P029,Deodorant Spray,Personal Care,2025-09-22,262,151.0,0,29,233,0,0,0.0,95,12,SUP009,18,0.9,518.28,771.74,120759.23999999999,15030.119999999999,0.0
S002,North Standard 2,North,Standard,P015,Mineral Water 1L,Beverages,2025-09-01,285,0.0,1,47,237,0,0,0.0,135,17,SUP005,19,0.83,235.43,413.22,55796.91,11065.210000000001,235.43
S008,South Express 8,South,Express,P019,Dish Soap 500ml,Household Essentials,2025-10-06,63,54.0,0,23,40,0,0,0.0,34,8,SUP007,6,0.89,633.68,997.2,25347.199999999997,14574.64,0.0
S006,South Standard 6,South,Standard,P011,Pasta 500g,Packaged Foods,2025-10-13,114,0.0,0,66,48,0,0,0.0,76,19,SUP003,10,0.85,389.93,598.54,18716.64,25735.38,0.0
S006,South Standard 6,South,Standard,P016,Energy Drink Can,Beverages,2025-09-22,275,0.0,1,42,232,0,0,0.0,146,24,SUP006,15,0.83,389.91,568.72,90459.12000000001,16376.220000000001,389.91
S009,East Flagship 9,East,Flagship,P001,Fresh Milk 1L,Perishables,2025-07-21,167,0.0,6,71,90,0,0,0.0,176,29,SUP001,13,0.95,74.84,135.63,6735.6,5313.64,449.04
S001,North Flagship 1,North,Flagship,P016,Energy Drink Can,Beverages,2025-12-22,340,279.0,1,94,245,0,0,0.0,223,37,SUP006,15,0.83,389.91,568.72,95527.95000000001,36651.54,389.91
S013,West Flagship 13,West,Flagship,P006,Fresh Eggs (12),Perishables,2025-01-13,119,0.0,6,29,84,0,0,0.0,152,19,SUP002,21,0.92,51.14,81.02,4295.76,1483.06,306.84000000000003
S016,West Express 16,West,Express,P015,Mineral Water 1L,Beverages,2025-03-03,290,0.0,1,31,258,0,0,0.0,69,9,SUP005,19,0.83,235.43,413.22,60740.94,7298.33,235.43
S005,South Flagship 5,South,Flagship,P002,Brown Bread,Perishables,2025-02-17,424,0.0,19,39,366,0,0,0.0,113,14,SUP002,21,0.92,168.93,291.21,61828.380000000005,6588.27,3209.67
S001,North Flagship 1,North,Flagship,P019,Dish Soap 500ml,Household Essentials,2025-12-29,235,0.0,0,46,189,0,0,0.0,95,24,SUP007,6,0.89,633.68,997.2,119765.51999999999,29149.28,0.0
S016,West Express 16,West,Express,P017,Instant Coffee 100g,Beverages,2025-08-11,302,0.0,2,34,266,0,0,0.0,96,12,SUP005,19,0.83,74.68,129.0,19864.88,2539.1200000000003,149.36
S009,East Flagship 9,East,Flagship,P006,Fresh Eggs (12),Perishables,2025-04-14,232,232.0,12,72,148,0,0,0.0,170,21,SUP002,21,0.92,51.14,81.02,7568.72,3682.08,613.6800000000001
S008,South Express 8,South,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-05-26,62,0.0,0,10,52,0,0,0.0,26,4,SUP008,13,0.97,395.11,674.34,20545.72,3951.1000000000004,0.0
S012,East Express 12,East,Express,P021,Toilet Paper (6 pack),Household Essentials,2025-10-27,52,0.0,0,21,31,0,0,0.0,47,12,SUP007,6,0.89,822.15,1325.71,25486.649999999998,17265.149999999998,0.0
S004,North Express 4,North,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-06-02,24,0.0,0,9,15,0,0,0.0,23,4,SUP008,13,0.97,395.11,674.34,5926.650000000001,3555.9900000000002,0.0
S015,West Standard 15,West,Standard,P001,Fresh Milk 1L,Perishables,2025-12-08,253,180.0,10,39,204,0,0,0.0,104,17,SUP001,13,0.95,74.84,135.63,15267.36,2918.76,748.4000000000001
S006,South Standard 6,South,Standard,P007,Instant Noodles Pack,Packaged Foods,2025-12-15,26,0.0,0,26,0,1,5,3961.05,43,11,SUP003,10,0.85,478.65,792.21,0.0,12444.9,0.0
S016,West Express 16,West,Express,P001,Fresh Milk 1L,Perishables,2025-09-15,97,0.0,4,21,72,0,0,0.0,58,10,SUP001,13,0.95,74.84,135.63,5388.4800000000005,1571.64,299.36
S011,East Standard 11,East,Standard,P023,All-Purpose Cleaner,Household Essentials,2025-08-25,88,0.0,0,38,50,0,0,0.0,68,17,SUP007,6,0.89,343.86,620.06,17193.0,13066.68,0.0
S016,West Express 16,West,Express,P023,All-Purpose Cleaner,Household Essentials,2025-08-04,75,46.0,0,20,55,0,0,0.0,40,10,SUP007,6,0.89,343.86,620.06,18912.3,6877.200000000001,0.0
S012,East Express 12,East,Express,P010,Frozen Peas 500g,Packaged Foods,2025-08-25,51,0.0,0,14,37,0,0,0.0,45,6,SUP004,21,0.85,562.75,881.36,20821.75,7878.5,0.0
S011,East Standard 11,East,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-07-28,447,0.0,2,38,407,0,0,0.0,134,17,SUP009,18,0.9,370.0,556.57,150590.0,14060.0,740.0
S003,North Standard 3,North,Standard,P012,Ketchup 500g,Packaged Foods,2025-10-20,31,0.0,0,20,11,0,0,0.0,57,7,SUP004,21,0.85,254.57,434.46,2800.27,5091.4,0.0
S006,South Standard 6,South,Standard,P004,Fresh Curd 500g,Perishables,2025-10-20,57,0.0,3,54,0,1,12,1711.92,183,23,SUP002,21,0.92,97.3,142.66,0.0,5254.2,291.9
S010,East Standard 10,East,Standard,P008,Breakfast Cereal,Packaged Foods,2025-03-10,274,0.0,1,36,237,0,0,0.0,109,14,SUP004,21,0.85,71.87,118.18,17033.190000000002,2587.32,71.87
S009,East Flagship 9,East,Flagship,P006,Fresh Eggs (12),Perishables,2025-07-14,80,0.0,4,48,28,0,0,0.0,170,21,SUP002,21,0.92,51.14,81.02,1431.92,2454.7200000000003,204.56
S011,East Standard 11,East,Standard,P018,Green Tea Box,Beverages,2025-07-14,316,0.0,1,61,254,0,0,0.0,129,22,SUP006,15,0.83,203.58,352.78,51709.32,12418.380000000001,203.58
S016,West Express 16,West,Express,P009,Biscuits Family Pack,Packaged Foods,2025-08-18,27,24.0,0,14,13,0,0,0.0,23,6,SUP003,10,0.85,130.23,193.67,1692.9899999999998,1823.2199999999998,0.0
S003,North Standard 3,North,Standard,P015,Mineral Water 1L,Beverages,2025-05-26,676,142.0,3,42,631,0,0,0.0,132,16,SUP005,19,0.83,235.43,413.22,148556.33000000002,9888.06,706.29
S007,South Standard 7,South,Standard,P003,Paneer 200g,Perishables,2025-01-13,48,0.0,2,29,17,0,0,0.0,76,13,SUP001,13,0.95,33.93,50.31,576.81,983.97,67.86
S010,East Standard 10,East,Standard,P014,Orange Juice 1L,Beverages,2025-12-08,109,0.0,0,27,82,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,20419.64,6723.54,0.0
S015,West Standard 15,West,Standard,P017,Instant Coffee 100g,Beverages,2025-01-20,93,0.0,0,65,28,0,0,0.0,172,22,SUP005,19,0.83,74.68,129.0,2091.04,4854.200000000001,0.0
S012,East Express 12,East,Express,P010,Frozen Peas 500g,Packaged Foods,2025-04-14,100,0.0,0,19,81,0,0,0.0,45,6,SUP004,21,0.85,562.75,881.36,45582.75,10692.25,0.0
S009,East Flagship 9,East,Flagship,P006,Fresh Eggs (12),Perishables,2025-02-24,505,0.0,25,58,422,0,0,0.0,170,21,SUP002,21,0.92,51.14,81.02,21581.08,2966.12,1278.5
S013,West Flagship 13,West,Flagship,P028,Shaving Cream,Personal Care,2025-08-04,299,203.0,0,69,230,0,0,0.0,195,32,SUP010,15,0.9,150.41,217.98,34594.299999999996,10378.289999999999,0.0
S003,North Standard 3,North,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-02-03,180,0.0,0,58,122,0,0,0.0,94,24,SUP007,6,0.89,822.15,1325.71,100302.3,47684.7,0.0
S002,North Standard 2,North,Standard,P004,Fresh Curd 500g,Perishables,2025-11-03,529,0.0,26,61,442,0,0,0.0,184,23,SUP002,21,0.92,97.3,142.66,43006.6,5935.3,2529.7999999999997
S005,South Flagship 5,South,Flagship,P006,Fresh Eggs (12),Perishables,2025-08-25,608,288.0,30,36,542,0,0,0.0,154,19,SUP002,21,0.92,51.14,81.02,27717.88,1841.04,1534.2
S004,North Express 4,North,Express,P025,Toothpaste 100g,Personal Care,2025-05-12,100,0.0,0,18,82,0,0,0.0,53,7,SUP009,18,0.9,381.89,560.84,31314.98,6874.0199999999995,0.0
S004,North Express 4,North,Express,P018,Green Tea Box,Beverages,2025-09-22,178,0.0,1,25,152,0,0,0.0,70,12,SUP006,15,0.83,203.58,352.78,30944.160000000003,5089.5,203.58
S008,South Express 8,South,Express,P024,Paper Towels (2 pack),Household Essentials,2025-04-07,61,0.0,0,21,40,0,0,0.0,43,7,SUP008,13,0.97,942.51,1453.01,37700.4,19792.71,0.0
S001,North Flagship 1,North,Flagship,P025,Toothpaste 100g,Personal Care,2025-07-21,477,0.0,1,51,425,0,0,0.0,167,21,SUP009,18,0.9,381.89,560.84,162303.25,19476.39,381.89
S001,North Flagship 1,North,Flagship,P001,Fresh Milk 1L,Perishables,2025-01-20,246,227.0,9,76,161,0,0,0.0,170,28,SUP001,13,0.95,74.84,135.63,12049.24,5687.84,673.5600000000001
S007,South Standard 7,South,Standard,P008,Breakfast Cereal,Packaged Foods,2025-01-20,48,0.0,0,37,11,0,0,0.0,99,12,SUP004,21,0.85,71.87,118.18,790.57,2659.19,0.0
S002,North Standard 2,North,Standard,P023,All-Purpose Cleaner,Household Essentials,2025-01-06,96,0.0,0,44,52,0,0,0.0,77,19,SUP007,6,0.89,343.86,620.06,17880.72,15129.84,0.0
S014,West Standard 14,West,Standard,P005,Butter 100g,Perishables,2025-12-15,89,0.0,5,38,46,0,0,0.0,117,20,SUP001,13,0.95,223.18,345.5,10266.28,8480.84,1115.9
S005,South Flagship 5,South,Flagship,P003,Paneer 200g,Perishables,2025-06-02,230,0.0,8,63,159,0,0,0.0,130,22,SUP001,13,0.95,33.93,50.31,5394.87,2137.59,271.44
S006,South Standard 6,South,Standard,P005,Butter 100g,Perishables,2025-09-29,200,145.0,12,57,131,0,0,0.0,128,21,SUP001,13,0.95,223.18,345.5,29236.58,12721.26,2678.16
S004,North Express 4,North,Express,P030,Hair Oil 200ml,Personal Care,2025-03-31,185,0.0,0,22,163,0,0,0.0,43,7,SUP010,15,0.9,312.2,464.39,50888.6,6868.4,0.0
S006,South Standard 6,South,Standard,P015,Mineral Water 1L,Beverages,2025-01-13,108,0.0,0,44,64,0,0,0.0,134,17,SUP005,19,0.83,235.43,413.22,15067.52,10358.92,0.0
S014,West Standard 14,West,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-12-08,101,0.0,0,53,48,0,0,0.0,89,22,SUP007,6,0.89,822.15,1325.71,39463.2,43573.95,0.0
S005,South Flagship 5,South,Flagship,P018,Green Tea Box,Beverages,2025-07-07,371,0.0,1,52,318,0,0,0.0,207,34,SUP006,15,0.83,203.58,352.78,64738.44,10586.16,203.58
S009,East Flagship 9,East,Flagship,P001,Fresh Milk 1L,Perishables,2025-11-24,370,0.0,14,65,291,0,0,0.0,176,29,SUP001,13,0.95,74.84,135.63,21778.440000000002,4864.6,1047.76
S008,South Express 8,South,Express,P012,Ketchup 500g,Packaged Foods,2025-02-24,112,0.0,0,9,103,0,0,0.0,32,4,SUP004,21,0.85,254.57,434.46,26220.71,2291.13,0.0
S005,South Flagship 5,South,Flagship,P008,Breakfast Cereal,Packaged Foods,2025-12-22,625,0.0,1,58,566,0,0,0.0,168,21,SUP004,21,0.85,71.87,118.18,40678.420000000006,4168.46,71.87
S012,East Express 12,East,Express,P014,Orange Juice 1L,Beverages,2025-12-01,29,0.0,0,12,17,0,0,0.0,38,6,SUP006,15,0.83,249.02,418.47,4233.34,2988.2400000000002,0.0
S012,East Express 12,East,Express,P028,Shaving Cream,Personal Care,2025-08-04,192,115.0,0,24,168,0,0,0.0,67,11,SUP010,15,0.9,150.41,217.98,25268.88,3609.84,0.0
S015,West Standard 15,West,Standard,P001,Fresh Milk 1L,Perishables,2025-09-01,225,0.0,9,40,176,0,0,0.0,104,17,SUP001,13,0.95,74.84,135.63,13171.84,2993.6000000000004,673.5600000000001
S016,West Express 16,West,Express,P011,Pasta 500g,Packaged Foods,2025-12-29,74,49.0,0,23,51,0,0,0.0,39,10,SUP003,10,0.85,389.93,598.54,19886.43,8968.39,0.0
S003,North Standard 3,North,Standard,P028,Shaving Cream,Personal Care,2025-11-24,152,0.0,0,48,104,0,0,0.0,135,22,SUP010,15,0.9,150.41,217.98,15642.64,7219.68,0.0
S003,North Standard 3,North,Standard,P019,Dish Soap 500ml,Household Essentials,2025-07-21,77,0.0,0,37,40,0,0,0.0,61,15,SUP007,6,0.89,633.68,997.2,25347.199999999997,23446.16,0.0
S010,East Standard 10,East,Standard,P017,Instant Coffee 100g,Beverages,2025-07-28,189,0.0,1,55,133,0,0,0.0,171,21,SUP005,19,0.83,74.68,129.0,9932.44,4107.400000000001,74.68
S016,West Express 16,West,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-10-13,37,33.0,0,14,23,0,0,0.0,25,4,SUP008,13,0.97,395.11,674.34,9087.53,5531.54,0.0
S002,North Standard 2,North,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-09-15,47,0.0,0,22,25,0,0,0.0,93,12,SUP004,21,0.85,562.75,881.36,14068.75,12380.5,0.0
S002,North Standard 2,North,Standard,P020,Laundry Detergent 1kg,Household Essentials,2025-06-09,122,0.0,0,20,102,0,0,0.0,48,8,SUP008,13,0.97,395.11,674.34,40301.22,7902.200000000001,0.0
S014,West Standard 14,West,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-02-24,467,176.0,1,28,438,0,0,0.0,85,11,SUP004,21,0.85,562.75,881.36,246484.5,15757.0,562.75
S011,East Standard 11,East,Standard,P014,Orange Juice 1L,Beverages,2025-09-08,191,107.0,1,22,168,0,0,0.0,69,11,SUP006,15,0.83,249.02,418.47,41835.36,5478.4400000000005,249.02
S010,East Standard 10,East,Standard,P030,Hair Oil 200ml,Personal Care,2025-06-02,203,0.0,0,26,177,0,0,0.0,82,14,SUP010,15,0.9,312.2,464.39,55259.4,8117.2,0.0
S007,South Standard 7,South,Standard,P015,Mineral Water 1L,Beverages,2025-01-20,49,0.0,0,43,6,0,0,0.0,112,14,SUP005,19,0.83,235.43,413.22,1412.58,10123.49,0.0
S008,South Express 8,South,Express,P028,Shaving Cream,Personal Care,2025-07-07,102,0.0,0,34,68,0,0,0.0,75,12,SUP010,15,0.9,150.41,217.98,10227.88,5113.94,0.0
S013,West Flagship 13,West,Flagship,P017,Instant Coffee 100g,Beverages,2025-03-03,1643,307.0,8,103,1532,0,0,0.0,262,33,SUP005,19,0.83,74.68,129.0,114409.76000000001,7692.040000000001,597.44
S006,South Standard 6,South,Standard,P007,Instant Noodles Pack,Packaged Foods,2025-09-01,30,0.0,0,28,2,0,0,0.0,43,11,SUP003,10,0.85,478.65,792.21,957.3,13402.199999999999,0.0
S015,West Standard 15,West,Standard,P030,Hair Oil 200ml,Personal Care,2025-06-30,164,0.0,0,39,125,0,0,0.0,83,14,SUP010,15,0.9,312.2,464.39,39025.0,12175.8,0.0
S005,South Flagship 5,South,Flagship,P020,Laundry Detergent 1kg,Household Essentials,2025-11-10,176,103.0,0,23,153,0,0,0.0,68,11,SUP008,13,0.97,395.11,674.34,60451.83,9087.53,0.0
S008,South Express 8,South,Express,P027,Hand Sanitizer 200ml,Personal Care,2025-04-21,63,0.0,0,25,38,0,0,0.0,81,10,SUP009,18,0.9,370.0,556.57,14060.0,9250.0,0.0
S007,South Standard 7,South,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-05-12,201,0.0,0,50,151,0,0,0.0,125,21,SUP008,13,0.97,364.5,550.03,55039.5,18225.0,0.0
